Discovered_Team,Matched_Known_Team,EventID,GroupID,SourceURL,Division,Current_GP,Has_Game_Data
Club Oranje Club Oranje Raptors 2017 BU09 Oranje,Club Oranje Club Oranje Raptors 2018 BU08 Navy,44565,389754,https://system.gotsport.com/org_event/events/44565/results?group=389754,Schedule,0,False
Columbus Force SC Columbus Force 18B Premier,Columbus Force SC CE 2018B Net Ninjas,45535,418523,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,0,False
Club Oranje Club Oranje Raptors 2018 BU08 Oranje,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418524,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,0,False
Columbus Force SC CE 2018B Net Ninjas,Columbus Force SC CE 2018B Net Ninjas,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Delaware Knights Delaware Knights 2018 BU08,Delaware Knights Delaware Knights 2018 BU08,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Johnstown FC Johnstown FC 2018 Boys,Johnstown FC Johnstown FC 2018 Boys,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Polaris Soccer Club Polaris SC 18B Navy,Polaris Soccer Club Polaris SC 18B Navy,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Dublin United Soccer Club DUSC Sharks 2018 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Club Oranje Club Oranje Raptors 2018 BU08 Navy,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Upper Arlington United UAU 2018 BU U8 BLACK,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Lancaster Select Soccer Association,Lancaster Select Soccer Association (LSSA) LSSA 2018 Boys,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Pataskala Futbol Club Extreme,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U8B Black,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Pride Soccer Club Pride SC 2019/2018 Boys Copa,Pride Soccer Club Pride SC 2019/2018 Boys Copa,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Zanesville Arsenal SC Zanesville Arsenal SC 2018B,Columbus Force SC CE 2018B Net Ninjas,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
NASA Xtabi NASA Xtabi 2018 Boys,NASA Xtabi NASA Xtabi 2018 Boys,45535,418528,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,0,False
Columbus Force SC Columbus Force 18B Blue,Columbus Force SC CE 2018B Net Ninjas,45535,418525,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,0,False
Club Oranje Club Oranje Raptors 2017 BU09 Oranje,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,417559,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,0,False
Columbus Force SC Columbus Force 17B Premier,Columbus Force SC CE 2018B Net Ninjas,45535,417559,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,0,False
Zanesville Arsenal SC Zanesville Arsenal SC 2017B,Zanesville Arsenal SC Zanesville Arsenal SC 2018B,45535,418531,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,0,False
Polaris Soccer Club Polaris SC 17B Navy,Polaris Soccer Club Polaris SC 18B Navy,45535,418531,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,0,False
Columbus Force SC Columbus Force 17B Blue,Columbus Force SC CE 2018B Net Ninjas,45535,418531,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,0,False
Pride Soccer Club Pride SC 2017B Copa,Pride Soccer Club Pride SC 2019/2018 Boys Copa,45535,418533,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,0,False
Club Oranje Club Oranje Raptors 2017 BU09 Navy,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418533,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,0,False
Columbus Force SC Columbus Force 17B White,Columbus Force SC CE 2018B Net Ninjas,45535,418533,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,0,False
Polaris Soccer Club Polaris SC 17B Gray,Polaris Soccer Club Polaris SC 18B Navy,45535,418533,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,0,False
Upper Arlington United UAU 2017 BU U9 GOLD,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418533,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,0,False
Columbus Force SC CE 2017B Soccer Sharks,Columbus Force SC CE 2018B Net Ninjas,45535,418537,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,0,False
Delaware Knights Delaware Knights 2017 BU09,Delaware Knights Delaware Knights 2018 BU08,45535,418537,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,0,False
Johnstown FC Johnstown FC 2017 Boys,Johnstown FC Johnstown FC 2018 Boys,45535,418537,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,0,False
NASA Xtabi NASA Xtabi 2017 Boys,NASA Xtabi NASA Xtabi 2018 Boys,45535,418537,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,0,False
Upper Arlington United UAU 2017 BU U9 SILVER,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418537,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,0,False
Columbus Force SC CE 2016B Mini Bishops,Columbus Force SC CE 2018B Net Ninjas,45535,418541,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,0,False
Polaris Soccer Club Polaris SC 16B Navy,Polaris Soccer Club Polaris SC 18B Navy,45535,418541,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,0,False
Club Oranje Club Oranje Raptors 2016 BU10 Oranje,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418542,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,0,False
Upper Arlington United UAU 2016 BU U10 GOLD,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418542,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,0,False
Polaris Soccer Club Polaris SC 16B Gray,Polaris Soccer Club Polaris SC 18B Navy,45535,418542,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,0,False
Lancaster Select Soccer Association,Lancaster Select Soccer Association (LSSA) LSSA 2018 Boys,45535,418542,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,0,False
Pride Soccer Club Pride SC 2016B Copa,Pride Soccer Club Pride SC 2019/2018 Boys Copa,45535,418542,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,0,False
Club Oranje Club Oranje Raptors 2016 BU10 Navy,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Dublin United Soccer Club DUSC Cubs I 2016 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Dublin United Soccer Club DUSC Rovers 2016 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Upper Arlington United UAU 2016 BU U10 SILVER,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Pataskala Futbol Club Extreme,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U8B Black,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Zanesville Arsenal SC Zanesville Arsenal SC 2016B,Zanesville Arsenal SC Zanesville Arsenal SC 2018B,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
NASA Xtabi NASA Xtabi 2016 Boys,NASA Xtabi NASA Xtabi 2018 Boys,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Columbus Force SC CE 2016B Crew FC,Columbus Force SC CE 2018B Net Ninjas,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Columbus Force SC Columbus Force 16B Blue,Columbus Force SC CE 2018B Net Ninjas,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Delaware Knights Delaware Knights 2016 BU10 Red,Delaware Knights Delaware Knights 2018 BU08,45535,418546,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,0,False
Columbus Force SC CE 2016B Falcons,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Delaware Knights Delaware Knights 2016 BU10 Black,Delaware Knights Delaware Knights 2018 BU08,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Johnstown FC Johnstown FC 2016 Boys,Johnstown FC Johnstown FC 2018 Boys,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Columbus Force SC CE 2016B Chargers,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Columbus Force SC CE 2016B Heat,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Columbus Force SC CE 2016B Super Strikers,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Columbus Force SC CE 2016B Rebellion,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Columbus Force SC CE 2016B Tiger Sharks,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Columbus Force SC Columbus Force 16B White,Columbus Force SC CE 2018B Net Ninjas,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Lancaster Select Soccer Association,Lancaster Select Soccer Association (LSSA) LSSA 2018 Boys,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Dublin United Soccer Club DUSC Colts 2016 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Dublin United Soccer Club DUSC Nets 2016 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Dublin United Soccer Club DUSC Prime 2016 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Dublin United Soccer Club DUSC Rolling Thunder 2016 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Upper Arlington United UAU 2016 BU U10 BLACK,Upper Arlington United UAU 2018 BU U8 BLACK,45535,417560,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,0,False
Pride Soccer Club Pride SC 2015B Copa,Pride Soccer Club Pride SC 2019/2018 Boys Copa,45535,418548,https://system.gotsport.com/org_event/events/45535/results?group=418548,Schedule,0,False
Dublin United Soccer Club DUSC Bulldogs 2015 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418548,https://system.gotsport.com/org_event/events/45535/results?group=418548,Schedule,0,False
Club Ohio Club Ohio United 15B Black,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418549,https://system.gotsport.com/org_event/events/45535/results?group=418549,Schedule,0,False
Columbus Force SC CE 2015B Azzurri,Columbus Force SC CE 2018B Net Ninjas,45535,418549,https://system.gotsport.com/org_event/events/45535/results?group=418549,Schedule,0,False
Columbus Force SC CE 2015B Flames,Columbus Force SC CE 2018B Net Ninjas,45535,418549,https://system.gotsport.com/org_event/events/45535/results?group=418549,Schedule,0,False
Delaware Knights Delaware Knights 2015 BU11 Red,Delaware Knights Delaware Knights 2018 BU08,45535,418549,https://system.gotsport.com/org_event/events/45535/results?group=418549,Schedule,0,False
Polaris Soccer Club Polaris SC 15B Gray,Polaris Soccer Club Polaris SC 18B Navy,45535,418549,https://system.gotsport.com/org_event/events/45535/results?group=418549,Schedule,0,False
Lancaster Select Soccer Association,Lancaster Select Soccer Association (LSSA) LSSA 2018 Boys,45535,418550,https://system.gotsport.com/org_event/events/45535/results?group=418550,Schedule,0,False
MVSA Sting MV Sting SC u11 Boys 2015,1 - 2,45535,418550,https://system.gotsport.com/org_event/events/45535/results?group=418550,Schedule,0,False
Pataskala Futbol Club Extreme,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U8B Black,45535,418550,https://system.gotsport.com/org_event/events/45535/results?group=418550,Schedule,0,False
Columbus Force SC CE 2015B AC Milan,Columbus Force SC CE 2018B Net Ninjas,45535,418550,https://system.gotsport.com/org_event/events/45535/results?group=418550,Schedule,0,False
Columbus Force SC CE 2015B Arsenal FC,Columbus Force SC CE 2018B Net Ninjas,45535,418550,https://system.gotsport.com/org_event/events/45535/results?group=418550,Schedule,0,False
Polaris Soccer Club Polaris SC 15B Sky,Polaris Soccer Club Polaris SC 18B Navy,45535,418550,https://system.gotsport.com/org_event/events/45535/results?group=418550,Schedule,0,False
Columbus Force SC CE 2015B Scorpions,Columbus Force SC CE 2018B Net Ninjas,45535,418551,https://system.gotsport.com/org_event/events/45535/results?group=418551,Schedule,0,False
Columbus Force SC Columbus Force 15B White,Columbus Force SC CE 2018B Net Ninjas,45535,418551,https://system.gotsport.com/org_event/events/45535/results?group=418551,Schedule,0,False
Johnstown FC Johnstown FC 2015 Boys,Johnstown FC Johnstown FC 2018 Boys,45535,418551,https://system.gotsport.com/org_event/events/45535/results?group=418551,Schedule,0,False
Club Oranje Club Oranje Raptors 2015 BU11,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418551,https://system.gotsport.com/org_event/events/45535/results?group=418551,Schedule,0,False
Upper Arlington United UAU 2015 BU U11 SILVER,Upper Arlington United UAU 2018 BU U8 BLACK,45535,418551,https://system.gotsport.com/org_event/events/45535/results?group=418551,Schedule,0,False
Zanesville Arsenal SC Zanesville Arsenal SC 2015B,Zanesville Arsenal SC Zanesville Arsenal SC 2018B,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Columbus Force SC CE 2015B Mini Bishops,Columbus Force SC CE 2018B Net Ninjas,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Columbus Force SC CE 2015B Rebels,Columbus Force SC CE 2018B Net Ninjas,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Columbus Force SC CE 2015B Spartans,Columbus Force SC CE 2018B Net Ninjas,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Delaware Knights Delaware Knights 2015 BU11 Black,Delaware Knights Delaware Knights 2018 BU08,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Dublin United Soccer Club DUSC Eagles 2015 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Dublin United Soccer Club DUSC Fire 2015 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Dublin United Soccer Club DUSC Irish 2015 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Dublin United Soccer Club DUSC Limerick 2015 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418552,https://system.gotsport.com/org_event/events/45535/results?group=418552,Schedule,0,False
Columbus Force SC Columbus Force 15B Pre-ECNL,Columbus Force SC CE 2018B Net Ninjas,45535,418553,https://system.gotsport.com/org_event/events/45535/results?group=418553,Schedule,0,False
NASA Xtabi NASA Xtabi 2014 Lightning Boys,NASA Xtabi NASA Xtabi 2018 Boys,45535,418554,https://system.gotsport.com/org_event/events/45535/results?group=418554,Schedule,0,False
Delaware Knights Delaware Knights 2014 BU12 Red,Delaware Knights Delaware Knights 2018 BU08,45535,418557,https://system.gotsport.com/org_event/events/45535/results?group=418557,Schedule,0,False
NASA Xtabi NASA Xtabi Thunder,NASA Xtabi NASA Xtabi 2018 Boys,45535,418557,https://system.gotsport.com/org_event/events/45535/results?group=418557,Schedule,0,False
Polaris Soccer Club Polaris SC 14B Sky,Polaris Soccer Club Polaris SC 18B Navy,45535,418557,https://system.gotsport.com/org_event/events/45535/results?group=418557,Schedule,0,False
Dublin United Soccer Club DUSC Revolution 2014 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418557,https://system.gotsport.com/org_event/events/45535/results?group=418557,Schedule,0,False
Club Oranje Club Oranje Raptors 2014 BU12 Oranje,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,418558,https://system.gotsport.com/org_event/events/45535/results?group=418558,Schedule,0,False
Dublin United Soccer Club DUSC Lightning 2014 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418558,https://system.gotsport.com/org_event/events/45535/results?group=418558,Schedule,0,False
MVSA Sting MV Sting u12 Boys 2014,2 - 2,45535,418558,https://system.gotsport.com/org_event/events/45535/results?group=418558,Schedule,0,False
Columbus Force SC CE 2014B Legion,Columbus Force SC CE 2018B Net Ninjas,45535,417561,https://system.gotsport.com/org_event/events/45535/results?group=417561,Schedule,0,False
Columbus Force SC CE 2014B Storm FC,Columbus Force SC CE 2018B Net Ninjas,45535,417561,https://system.gotsport.com/org_event/events/45535/results?group=417561,Schedule,0,False
Dublin United Soccer Club DUSC Dragons 2014 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417561,https://system.gotsport.com/org_event/events/45535/results?group=417561,Schedule,0,False
Pataskala Futbol Club Extreme,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U8B Black,45535,417561,https://system.gotsport.com/org_event/events/45535/results?group=417561,Schedule,0,False
Club Oranje Club Oranje Raptors 2014 BU12 Navy,Club Oranje Club Oranje Raptors 2018 BU08 Navy,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Dublin United Soccer Club DUSC Firehawks 2014 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Dublin United Soccer Club DUSC Volcanoes 2014 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Upper Arlington United UAU 2014 BU U12 GOLD,Upper Arlington United UAU 2018 BU U8 BLACK,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Columbus Force SC CE 2014B Ignite,Columbus Force SC CE 2018B Net Ninjas,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Columbus Force SC CE 2014B Orange Crush,Columbus Force SC CE 2018B Net Ninjas,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Columbus Force SC CE 2014B Sabres,Columbus Force SC CE 2018B Net Ninjas,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Delaware Knights Delaware Knights 2014 BU12 Black,Delaware Knights Delaware Knights 2018 BU08,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Johnstown FC Johnstown FC 2014 Boys,Johnstown FC Johnstown FC 2018 Boys,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
NASA Xtabi NASA Xtabi 2014 Storm Boys,NASA Xtabi NASA Xtabi 2018 Boys,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Pataskala Futbol Club Extreme,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U8B Black,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Zanesville Arsenal SC Zanesville Arsenal SC 2014B,Zanesville Arsenal SC Zanesville Arsenal SC 2018B,45535,417562,https://system.gotsport.com/org_event/events/45535/results?group=417562,Schedule,0,False
Ohio Champions League Polaris SC 2014 Pre-ECNL,Polaris Soccer Club Polaris SC 18B Navy,45535,417887,https://system.gotsport.com/org_event/events/45535/results?group=417887,Schedule,0,False
Columbus Force SC Columbus Force 14B Pre-ECNL,Columbus Force SC CE 2018B Net Ninjas,45535,418559,https://system.gotsport.com/org_event/events/45535/results?group=418559,Schedule,0,False
Dublin United Soccer Club DUSC Dynamo 2013 Boys,Dublin United Soccer Club DUSC Sharks 2018 Boys,45535,418559,https://system.gotsport.com/org_event/events/45535/results?group=418559,Schedule,0,False
